Name,Category,Description,Website,Email,Phone,Address,City,State,Zip,Source_URL
Springs and Steel,,,https://www.springsandsteel.com/,Email available (Cloudflare protected),513-213-0922,8730 Cincinnati Dayton Rd #624,West Chester,OH,45069,https://thevoiceofblackcincinnati.com/black-owned-business/springs-and-steel/
Stamped By Latrice Mobile Notary,,,https://www.facebook.com/stampedbylatrice/,Email available (Cloudflare protected),(513) 900-0691,PO Box 14247,Cincinnati,OH,45250,https://thevoiceofblackcincinnati.com/black-owned-business/stamped-by-latrice/
Stone Financial Retirement Planning,,,http://www.stone-financial.com/,Email available (Cloudflare protected),513-793-8445,10101 Alliance Road Suite 180,Cincinnati,OH,45242,https://thevoiceofblackcincinnati.com/black-owned-business/stone-financial-retirement-planning/
Style and Grace Consignment,,,https://www.styleandgraceconsignment.com,Email available (Cloudflare protected),513-608-3202,7th Street E,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/style-and-grace-consignment/
Stylish by LéNese Clothing Boutique,,,https://stylishleneseboutique.com/,Email available (Cloudflare protected),513-827-9990,,Cincinnati,OH,,https://thevoiceofblackcincinnati.com/black-owned-business/stylish-lenese-clothing-boutique/
Sugar,,,http://cakesbysugar.com,Email available (Cloudflare protected),513-884-0787,6 W 14th Street,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/sugar/
SURE Mechanical Commercial HVAC Services,,,https://suremechanical.com/,Email available (Cloudflare protected),513-898-1050,3494 Beekman Street,Cincinnati,OH,45223,https://thevoiceofblackcincinnati.com/black-owned-business/sure-mechanical-hvac-services/
SureFire Innovations,,,https://surefireinnovation.com/,Email available (Cloudflare protected),513-833-4781,1776 Mentor Ave,Cincinnati,OH,45212,https://thevoiceofblackcincinnati.com/black-owned-business/surefire-innovations/
Sutle Productions,,,https://www.sutleproductions.com/,Email available (Cloudflare protected),513-317-1124,11650 Kodiac Drive,Cincinnati,OH,45240,https://thevoiceofblackcincinnati.com/black-owned-business/sutle-productions/
Sutton Bar and Grill,,,https://suttonbarandgrill.com/,Email available (Cloudflare protected),513-510-5134,1832 Sutton Ave,Cincinnati,OH,45230,https://thevoiceofblackcincinnati.com/black-owned-business/sutton-bar-and-grill/
Swain Consulting,,,http://swainconsultingllc.com,Email available (Cloudflare protected),513-818-1753,P.O. Box 36628,Cincinnati,OH,45236,https://thevoiceofblackcincinnati.com/black-owned-business/swain-consulting/
Sweet Jazz Treats,,,https://www.sweetjazztreats.com/,Email available (Cloudflare protected),513-653-4410,607 Shepherd Drive,Cincinnati,OH,45215,https://thevoiceofblackcincinnati.com/black-owned-business/sweet-jazz-treats/
Sweet Serenity Day Spa LLC,,,https://www.vagaro.com/sweet-serenity,Email available (Cloudflare protected),(513) 401-5703,3445 North Bend Rd,Cincinnati,OH,45239,https://thevoiceofblackcincinnati.com/black-owned-business/sweet-serenity-day-spa/
Sweet Tooth Comprehensive Dentistry,,,http://WWW.Sweettoothcd.com,Email available (Cloudflare protected),513-541-5599,1323 Myrtle Ave,Cincinnati,OH,45206,https://thevoiceofblackcincinnati.com/black-owned-business/sweet-tooth-comprehensive-dentistry/
Sweets by LaDawn,,,https://www.facebook.com/SweetsbyLaDawn/,Email available (Cloudflare protected),513-791-7938,7032 Plainfield Rd,Cincinnati,OH,45236,https://thevoiceofblackcincinnati.com/black-owned-business/sweets-by-ladawn/
Switch Lighting & Design,,,https://www.switchcollection.com,Email available (Cloudflare protected),513-721-8100,126 E. 6th Street,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/switch-furniture-lighting/
Tailored Sophistication Boutique,,,https://tailoredsophistication.com/,Email available (Cloudflare protected),513-873-6595,2601 Short Vine St,Cincinnati,OH,45219,https://thevoiceofblackcincinnati.com/black-owned-business/tailored-sophistication-boutique/
Task It Concierge Personal Services,,,https://www.taskitconcierge.com/,Email available (Cloudflare protected),513-903-3659,311 Elm Street Ste 270,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/task-concierge/
Tay'aire'de Beauty Supply,,,https://beautysupplyattayairede.wordpress.com/,Email available (Cloudflare protected),513-386-7158,10088 Springfield Pk. #4,Cincinnati,OH,45215,https://thevoiceofblackcincinnati.com/black-owned-business/tayairede-beauty-supply/
Technology Tailor Made IT,,,https://www.techtailormade.com,Email available (Cloudflare protected),513-549-8308,115 W. Kemper Road,Cincinnati,OH,45246,https://thevoiceofblackcincinnati.com/black-owned-business/technology-tailor-made/
Teranga Restaurant,,,https://www.terangacinci.com/,Email available (Cloudflare protected),513-821-1300,8438 Vine St.,Hartwell,OH,45216,https://thevoiceofblackcincinnati.com/black-owned-business/teranga-restaurant/
The Aperture,,,https://www.theaperturecinci.com/,Email available (Cloudflare protected),513-550-0625,900 E. McMillan Street,Cincinnati,OH,45206,https://thevoiceofblackcincinnati.com/black-owned-business/the-aperture/
The Arepa Place,,,https://arepaplace.com/,Email available (Cloudflare protected),513-744-9500,131 W. Elder St.,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/the-arepa-place/
The Aria Bistro and Lounge,,,https://www.theariabistrolounge.com/,Email available (Cloudflare protected),513-499-3094,"5353 Dixie Hwy, Ste B.",Fairfield,OH,45014,https://thevoiceofblackcincinnati.com/black-owned-business/the-aria-bistro-and-lounge/
The Balloon Parlor,,,http://www.balloonparlor.com,Email available (Cloudflare protected),513-410-8935,8030 Valleycrossing Drive,Cincinnati,OH,45247,https://thevoiceofblackcincinnati.com/black-owned-business/the-balloon-parlor/
The Bangin’ Grille,,,https://www.TheBanginGrille.com,Email available (Cloudflare protected),513-888-1318,11711 Princeton Pike Suite 341-181,Cincinnati,OH,45246,https://thevoiceofblackcincinnati.com/black-owned-business/the-bangin-grille/
The Brow Therapist,,,https://www.thebrowtherapistcincy.com/,Email available (Cloudflare protected),(513) 262-1134,10901 Reed Hartman Highway,Cincinnati,OH,45242,https://thevoiceofblackcincinnati.com/black-owned-business/the-brow-therapist-llc/
Candace Bates State Farm Insurance,,,https://www.candacebatesinsurance.com,Email available (Cloudflare protected),513-837-2744,26 W. 13th Street,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/the-candace-bates-state-farm-insurance-agency/
The Cincinnati Herald Newspaper,,,http://www.TheCincinnatiHerald.com/,Email available (Cloudflare protected),513-961-3331,3860 Reading Road,Cincinnati,OH,45229,https://thevoiceofblackcincinnati.com/black-owned-business/the-cincinnati-herald/
The Cochran Firm Ohio Attorneys at Law,,,https://www.cochranfirm.com/cincinnati/,Email available (Cloudflare protected),513-381-4878,119 E. Court Street,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/the-cochran-firm/
The Country Meat Co Marketplace ,,,https://thecountrymeatcomarketplace.com/,Email available (Cloudflare protected),513-723-1333,"3539 Reading Road, Cincinnati, OH 45229",,,,https://thevoiceofblackcincinnati.com/black-owned-business/the-country-meat-co-marketplace/
The Genesis Collection,,,https://www.genesiscollectionshop.com/,Email available (Cloudflare protected),513-680-9806,"3539 Reading Rd., Suite 102",Cincinnati,OH,45229,https://thevoiceofblackcincinnati.com/black-owned-business/the-genesis-collection/
Headache Center of Hope,,,https://www.hcohcincy.com/,Email available (Cloudflare protected),513-898-9400,4565 E. Galbraith Rd.,Cincinnati,OH,45236,https://thevoiceofblackcincinnati.com/black-owned-business/the-headache-center-of-hope/
The Heyward Insurance Brokerage Group,,,https://www.heywardgroupllc.com/,Email available (Cloudflare protected),513-847-6456,7361 Kings Gate Way,West Chester,OH,45069,https://thevoiceofblackcincinnati.com/black-owned-business/the-heyward-group/
The Jazz Spoon,,,https://tmt.spotapps.co/private-parties?spot_id=119431&callback_url=http%3A%2F%2Fthejazzspoon.com%2F&_gl=1%2a1vy04qc%2a_ga%2aOTc2Njc0NjIuMTc1OTg0MjMxMQ..%2a_ga_VG24VK2VKT%2aczE3NTk4NDYxNjAkbzIkZzEkdDE3NTk4NDcyOTUkajYwJGwwJGgw%2a_ga_KTY58DY5TL%2aczE3NTk4NDYxNjAkbzIkZzEkdDE3NTk4NDcyOTUkajYwJGwwJGgw,Email available (Cloudflare protected),513-851-8100,610 Northland Blvd,Cincinnati,OH,45240,https://thevoiceofblackcincinnati.com/black-owned-business/the-jazz-spoon/
The Lash Experience by Marie,,,https://the-lash-experience-by-marie.square.site/,Email available (Cloudflare protected),513-259-5129,1243 Main Street,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/the-lash-experience-by-marie/
The Law Office of John M. Williams,,,https://jmwilliamslaw.com/,Email available (Cloudflare protected),513-791-7919,5128 Montgomery Road,Cincinnati,OH,45212,https://thevoiceofblackcincinnati.com/black-owned-business/the-law-office-of-john-m-williams/
The Linq Event Center,,,https://www.linqcincy.com/,Email available (Cloudflare protected),513-540-1417,310 W. Crescentville,West Chester,OH,45246,https://thevoiceofblackcincinnati.com/black-owned-business/the-linq-event-center/
The Passion Plate,,,https://www.thepassionplate.com/,Email available (Cloudflare protected),513-293-9075,1719 Elm Street,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/the-passion-plate/
The Reflective Lotus,,,https://reflectivelotus.com/,Email available (Cloudflare protected),(513) 813-7155,824 Madison Avenue,Covington,KY,41011,https://thevoiceofblackcincinnati.com/black-owned-business/the-reflective-lotus/
The STEM Lab,,,http://www.cincystemlab.com,Email available (Cloudflare protected),513-857-3366,11223 Cornell Park Drive,Blue Ash,OH,45242,https://thevoiceofblackcincinnati.com/black-owned-business/the-stem-lab/
The Sweet Place,,,http://thesweetplacebakery.com,Email available (Cloudflare protected),513-221-1370,2910 Short Vine Street,Cincinnati,OH,45219,https://thevoiceofblackcincinnati.com/black-owned-business/the-sweet-place/
The Tot Spot Childcare Center,,,https://www.facebook.com/thespotenrichment?mibextid=JRoKGi,Email available (Cloudflare protected),(513) 259-4632,3128 Losantiville Ave,Cincinnati,OH,45213,https://thevoiceofblackcincinnati.com/black-owned-business/the-tot-spot/
The Voice of Your Customer,,,https://www.thevoiceofyourcustomer.com,Email available (Cloudflare protected),513-281-3228,2259 Gilbert Avenue,Cincinnati,OH,45206,https://thevoiceofblackcincinnati.com/black-owned-business/the-voice-of-your-customer/
The William Frances Theatre Event Center,,,https://www.thewilliamsfrancestheatre.com/,Email available (Cloudflare protected),513-364-8734,6819 Vine Street,Cincinnati,OH,45216,https://thevoiceofblackcincinnati.com/black-owned-business/the-william-frances-theatre/
The Wilson Law Practice,,,https://www.facebook.com/mywilsonlaw/,Email available (Cloudflare protected),513-984-6050,9078 Union Centre Blvd,West Chester Township,OH,45069,https://thevoiceofblackcincinnati.com/black-owned-business/the-wilson-law-practice/
Tomaro's Memories Skincare,,,https://www.facebook.com/tomarosmemoriesskincare/,Email available (Cloudflare protected),513-448-6461,230 Northland Blvd.,Cincinnati,OH,45246,https://thevoiceofblackcincinnati.com/black-owned-business/tomaros-memories-skincare/
Tome Books and Novelteas,,,https://www.tomebooksandnovelteas.com/,Email available (Cloudflare protected),513-376-9790,6089 Salem Road,Cincinnati,OH,45230,https://thevoiceofblackcincinnati.com/black-owned-business/tome-books-and-novelteas/
Too Cool Cleaning Services,,,https://www.facebook.com/people/Too-Cool-Cleaning-Services/100091562205454/,Email available (Cloudflare protected),(513) 202-3061,126 E 6TH ST,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/too-cool-cleaning-services/
Total Training Services,,,http://www.totaltrainingservicesllc.com/,Email available (Cloudflare protected),513-376-8473,Multiple Locations,Cincinnati,OH,,https://thevoiceofblackcincinnati.com/black-owned-business/total-training-services/
Touch of Heaven Floral Shoppe,,,https://www.touch-heaven.com,Email available (Cloudflare protected),513-522-7673,7626 Hamilton Ave,Mount Healthy,OH,45231,https://thevoiceofblackcincinnati.com/black-owned-business/touch-of-heaven-floral/
Tracy’s Eat Off the Floor Cleaning Services,,,https://tracyseatoffthefloorcleaningservice.com/,Email available (Cloudflare protected),513-614-1641,937 Windsor Street,Cincinnati,OH,45206,https://thevoiceofblackcincinnati.com/black-owned-business/tracys-eat-off-the-floor-cleaning-services/
Transformations Health Services,,,https://www.transformationshs.com/,Email available (Cloudflare protected),(513) 347-0375,3650 Muddy Creek Road,Cincinnati,OH,45238,https://thevoiceofblackcincinnati.com/black-owned-business/transformations-health-services/
Transworld Supply Network,,,https://www.transworldsn.com,Email available (Cloudflare protected),(513) 229-7595,6576 Rosewood Lane,Mason,OH,45040,https://thevoiceofblackcincinnati.com/black-owned-business/transworld-supply-network/
Traveling Seniors Transportation,,,https://www.facebook.com/Travelingsrtrans/,Email available (Cloudflare protected),513-708-9759,3428 Woodford Rd. #6,Cincinnati,OH,45227,https://thevoiceofblackcincinnati.com/black-owned-business/traveling-seniors-transportation/
Treasured Locks Beauty Supply,,,https://www.treasuredlocks.com/,Email available (Cloudflare protected),513-400-5948,9568 Atchison Court,West Chester,OH,45069,https://thevoiceofblackcincinnati.com/black-owned-business/treasured-locks/
Trendy Elite,,,http://www.trendyelitellc.com,Email available (Cloudflare protected),513-486-5881,PO Box 53849,Cincinnati,OH,45253,https://thevoiceofblackcincinnati.com/black-owned-business/trendy-elite/
TriHealth Women’s- Finneytown OBGYN,,,http://www.laneobgyn.com,Email available (Cloudflare protected),513-242-0100,740 Galbraith Road,Cincinnati,OH,45231,https://thevoiceofblackcincinnati.com/black-owned-business/trihealth-womens-finneytown-obgyn/
Trio Enterprises,,,https://trioenterprises.com,Email available (Cloudflare protected),513-679-7100,7750 Reinhold Drive,Cincinnati,OH,45237,https://thevoiceofblackcincinnati.com/black-owned-business/trio-enterprises/
Triversity Construction Company,,,https://www.trivc.com/,Email available (Cloudflare protected),513-733-0046,921 Curtis Street,Cincinnati,OH,45206,https://thevoiceofblackcincinnati.com/black-owned-business/triversity/
True Calling Counseling,,,http://www.truecallingccs.com,Email available (Cloudflare protected),(513) 242-0076,891 W. North Bend Road,Cincinnati,OH,45224,https://thevoiceofblackcincinnati.com/black-owned-business/true-calling-counseling/
Trustus Maintenance and Janitorial,,,https://www.facebook.com/Trustus-Maintenance-Janitorial-LLC-104582628169844/,Email available (Cloudflare protected),513-200-8427,11989 Rich Rd,Loveland,OH,45140,https://thevoiceofblackcincinnati.com/black-owned-business/trustus-maintenance-and-janitorial/
"Turkeys ""R"" Us BBQ Food Truck",,,https://www.facebook.com/TurkeysrusBBQ/,Email available (Cloudflare protected),513-402-4004,Multiple Locations,,OH,,https://thevoiceofblackcincinnati.com/black-owned-business/turkeysrus/
Twelve15 Design Studio,,,https://www.twelve15designstudio.com,Email available (Cloudflare protected),513-913-2665,1435 Vine Street,Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/twelve15-design-studio/
Unified Business Solutions,,,http://www.unifiedbizsolutions.com,Email available (Cloudflare protected),513-234-7827,9435 Waterstone Blvd.,Cincinnati,OH,45249,https://thevoiceofblackcincinnati.com/black-owned-business/unified-business-solutions/
Unique Kayyture,,,https://uniquekayyture.bigcartel.com/,Email available (Cloudflare protected),513-503-3275,2805 Colerain Avenue,Cincinnati,OH,45225,https://thevoiceofblackcincinnati.com/black-owned-business/unique-kayyture/
Upgrade Counseling Services,,,https://www.upgradecounseling.com,Email available (Cloudflare protected),513-461-6551,10901 Reed Hartman Highway,Cincinnati,OH,45242,https://thevoiceofblackcincinnati.com/black-owned-business/upgrade-counseling-services/
Uptown Salon and Spa,,,https://uptown-salonandspa.com/,Email available (Cloudflare protected),513-242-7000,4939 Paddock Road,Cincinnati,OH,45237,https://thevoiceofblackcincinnati.com/black-owned-business/uptown-salon-and-spa/
Uzima Rejuvenation Station,,,https://www.uzimarejuvenation.com/,Email available (Cloudflare protected),513-278-7668,7743 Cox Lane,West Chester,OH,45069,https://thevoiceofblackcincinnati.com/black-owned-business/uzima-rejuvenation-station/
V. Randolph Brown Consulting,,,https://vrandolphbrown.com/index.html,Email available (Cloudflare protected),513-795-8588,1550 Magnolia Drive,Cincinnati,OH,45215,https://thevoiceofblackcincinnati.com/black-owned-business/v-randolph-brown-consulting/
VerticalPics Photography,,,http://www.VerticalPics.com,Email available (Cloudflare protected),513-916-1800,P.O. Box 18765,Fairfield,OH,45018,https://thevoiceofblackcincinnati.com/black-owned-business/verticalpics/
"Victory Medical Alliance, LLC",,,https://victorymedalliance.com/,Email available (Cloudflare protected),(513) 257-5762,"6077 Far Hills Avenue, Suite 131",Centerville,OH,45459,https://thevoiceofblackcincinnati.com/black-owned-business/victory-medical-alliance/
VIP Specialty Haircuts,,,https://vip-specialty-hair-cuts.square.site/?src=g-icon,Email available (Cloudflare protected),(812) 557-9375,2028 Florence Mall,Florence,KY,41042,https://thevoiceofblackcincinnati.com/black-owned-business/vip-specialty-cuts/
"Virtue Painting, Inc.",,,https://virtue-painting.com/,Email available (Cloudflare protected),(513) 225-1129,2909 Henshaw Ave,Cincinnati,OH,45225,https://thevoiceofblackcincinnati.com/black-owned-business/virtue-painting/
Walker Funeral Home,,,https://www.herbwalker.com/wkl,Email available (Cloudflare protected),513-251-6200,2625 Gilbert Avenue,Cincinnati,OH,45206,https://thevoiceofblackcincinnati.com/black-owned-business/walker-funeral-home/
Water Lily Learning Center,,,https://www.waterlilylearningcenter.com/,Email available (Cloudflare protected),513-808-9696,"3559 Reading Road, 45229",Cincinnati,OH,,https://thevoiceofblackcincinnati.com/black-owned-business/water-lily-learning-center/
We Do BBQ Food Truck,,,https://www.facebook.com/wedobbq513/,Email available (Cloudflare protected),513-709-9314,8070 Hamilton Ave,Cincinnati,OH,45231,https://thevoiceofblackcincinnati.com/black-owned-business/we-do-bbq/
We Outside Outdoor Adventures,,,https://www.swyaohio.com/,Email available (Cloudflare protected),513-966-3328,"207 Woodward St, Floor 1",Cincinnati,OH,45202,https://thevoiceofblackcincinnati.com/black-owned-business/we-outside/
Wesley Education Center and Preschool,,,https://www.wesleyed.org/,Email available (Cloudflare protected),513-845-7990,525 Hale Avenue,Cincinnati,OH,45229,https://thevoiceofblackcincinnati.com/black-owned-business/wesley-education-center/
Wheelwork Integrative Wellness Life Coaching,,,http://wheelworkwellness.com,Email available (Cloudflare protected),513-304-3872,PO Box 8434,Cincinnati,OH,45208,https://thevoiceofblackcincinnati.com/black-owned-business/wheelwork-integrative-wellness-cincinnati/
Willpower Contracting,,,http://willpowercontracting.com/,Email available (Cloudflare protected),513-620-4138,Delhi,Cincinnati,OH,45238,https://thevoiceofblackcincinnati.com/black-owned-business/willpower-contracting/
X. Wynn Films,,,https://www.xwynnfilms.com/,Email available (Cloudflare protected),513-614-7876,8721 Colerain Ave,Cincinnati,OH,45251,https://thevoiceofblackcincinnati.com/black-owned-business/x-wynn-films/
Xcell Building Construction and Maintenance,,,https://www.dnb.com/business-directory/company-profiles.xcell_building_maintenance_llc.5d073433f0b2561f486f7da8f548e47e.html,Email available (Cloudflare protected),513-461-4066,5245 Orchardridge Ct,Cincinnati,OH,45239,https://thevoiceofblackcincinnati.com/black-owned-business/xcell-building-construction/
Xceptional Training Center,,,http://facebook.com/xceptionaltrainingcenter,Email available (Cloudflare protected),513-679-7753,401 S. Cooper Ave,Cincinnati,OH,45215,https://thevoiceofblackcincinnati.com/black-owned-business/xceptional-training-center/
Yakitori Hibachi Restaurant,,,https://www.yakitorihibachilounge.com/,Email available (Cloudflare protected),513-818-8440,7505 Reading Road,Cincinnati,OH,45237,https://thevoiceofblackcincinnati.com/black-owned-business/yakitori-urban-hibachi-lounge/
Yard Vybz Nyaminz Jamaican Restaurant,,,https://www.yardvybznyaminz.com/,Email available (Cloudflare protected),513-644-2668,9536 Cincinnati Columbus Road,West Chester,OH,45241,https://thevoiceofblackcincinnati.com/black-owned-business/yard-vybz-nyaminz/
Yes We Can LLC General Contracting,,,https://www.facebook.com/profile.php?id=61567862518212,Email available (Cloudflare protected),513-497-2884,8000 Knollwood Lane,Cincinnati,OH,45224,https://thevoiceofblackcincinnati.com/black-owned-business/yes-we-can/
Your Design Partner,,,https://yourdesignpartner.com/,Email available (Cloudflare protected),513-409-3759,105 E Main Street,Mason,OH,45040,https://thevoiceofblackcincinnati.com/black-owned-business/your-design-partner-llc/
Your Priority Healthcare,,,http://www.yourpriorityhealthcare.com/,Email available (Cloudflare protected),513-807-8886,1375 Kemper Meadows Drive Suite 12,Cincinnati,OH,45240,https://thevoiceofblackcincinnati.com/black-owned-business/your-priority-health-care/
Zencinnati Wellness Studio,,,https://www.zencinnati.com/,Email available (Cloudflare protected),513-966-3328,1307 Main Street,Cincinnati,OH,5202,https://thevoiceofblackcincinnati.com/black-owned-business/zencinnati/
Zola's Avondale Cafe,,,https://zolacafe.com/,Email available (Cloudflare protected),513-429-5747,3539 Reading Rd Suite 105,Cincinnati,OH,45229,https://thevoiceofblackcincinnati.com/black-owned-business/zolas-avondale-cafe/
